first_name,last_name,height_cm,weight_pounds,reach_cm,stance,date_of_birth,f_wins,f_losses,f_draws,f_dc_nc,fighter_url
Joao,Faria,175.26,155,NULL,NULL,NULL,1,1,0,NULL,http://www.ufcstats.com/fighter-details/04e9955f33e0c267
Alexandre,Nogueira,170.18,145,NULL,Orthodox,1978-01-15,18,6,3,NULL,http://www.ufcstats.com/fighter-details/4c27ca8c8481f79a
Natan,Levy,175.26,155,180.34,Southpaw,1991-09-30,8,2,0,NULL,http://www.ufcstats.com/fighter-details/a29db9cd4f9ccea5
Charles,McCarthy,177.8,185,180.34,Orthodox,1980-08-06,10,5,0,NULL,http://www.ufcstats.com/fighter-details/da97d6c97d09c030
Mike,Massenzio,187.96,185,185.42,Southpaw,1982-11-01,13,9,0,NULL,http://www.ufcstats.com/fighter-details/5b2d7906aa894274
Jake,Lindsey,180.34,155,NULL,Switch,1986-06-21,12,7,0,NULL,http://www.ufcstats.com/fighter-details/33e00249ef08d3a4
Del,Hawkins,165.1,135,NULL,Orthodox,NULL,22,17,0,NULL,http://www.ufcstats.com/fighter-details/885e7f70dcac0007
Terry,Martin,172.72,185,180.34,Orthodox,1980-10-10,23,11,0,NULL,http://www.ufcstats.com/fighter-details/6a92caba39b64752
Trevor,Prangley,185.42,185,190.5,Orthodox,1972-08-24,34,11,2,NULL,http://www.ufcstats.com/fighter-details/f5ff7bcdcfeba3ad
Ildemar,Alcantara,187.96,185,198.12,Orthodox,1982-11-18,21,11,0,NULL,http://www.ufcstats.com/fighter-details/7c6e87729e824ef4
Dan,Cramer,187.96,170,NULL,Orthodox,1985-10-31,11,4,0,NULL,http://www.ufcstats.com/fighter-details/480b702debcb5433
David,Michaud,175.26,155,NULL,Orthodox,1988-11-10,11,3,0,NULL,http://www.ufcstats.com/fighter-details/49f4b511932f71e9
Brandon,Shuey,170.18,155,NULL,Orthodox,1976-02-01,7,6,0,NULL,http://www.ufcstats.com/fighter-details/585f9ffdb0cd0466
Eric,Magana,NULL,NULL,NULL,NULL,NULL,1,1,0,NULL,http://www.ufcstats.com/fighter-details/8db1b36dde268ef6
Bruno,Souza,177.8,145,177.8,Orthodox,1996-03-07,10,3,0,NULL,http://www.ufcstats.com/fighter-details/0e5c4e72237461bb
Charlie,Ontiveros,187.96,155,187.96,Switch,1991-07-04,11,9,0,NULL,http://www.ufcstats.com/fighter-details/318572f6f74b760d
Ryuta,Sakurai,170.18,183,NULL,Orthodox,NULL,24,24,6,NULL,http://www.ufcstats.com/fighter-details/ff9578cdbfabd323
Erick,Wanderlei,185.42,205,NULL,Orthodox,NULL,3,3,0,NULL,http://www.ufcstats.com/fighter-details/d57e6a8971b6d2bd
Hugo,Duarte,182.88,240,NULL,Orthodox,1968-08-09,6,3,0,NULL,http://www.ufcstats.com/fighter-details/706404da0775dcbc
Bolaji,Oki,177.8,155,185.42,Orthodox,1995-11-15,9,2,0,NULL,http://www.ufcstats.com/fighter-details/4bdedbdeedff7d1d
Sherrard,Blackledge,180.34,155,190.5,Orthodox,1993-08-16,5,1,0,NULL,http://www.ufcstats.com/fighter-details/0e5c79b3594ff0ad
Brandon,Lowe,NULL,155,NULL,NULL,NULL,2,1,0,NULL,http://www.ufcstats.com/fighter-details/78ac94d54aa7f378
Piera,Rodriguez,160.02,115,160.02,Orthodox,1992-11-11,10,2,0,NULL,http://www.ufcstats.com/fighter-details/e375cb5caf4717b6
Aspen,Ladd,167.64000000000001,135,167.64,Orthodox,1995-03-01,9,3,0,NULL,http://www.ufcstats.com/fighter-details/d4691518d012b9e7
Mike,Pierce,172.72,170,180.34,Orthodox,1980-09-01,17,7,0,NULL,http://www.ufcstats.com/fighter-details/236a37d96d476164
Joe,Schilling,190.5,185,NULL,NULL,NULL,2,5,0,NULL,http://www.ufcstats.com/fighter-details/f41fad444939056b
Victor,Rodriguez,165.1,125,170.18,Switch,1992-09-05,7,4,0,NULL,http://www.ufcstats.com/fighter-details/f6e5972c9d16c40e
Bryson,Kamaka,180.34,170,NULL,Orthodox,NULL,12,20,1,1,http://www.ufcstats.com/fighter-details/9336e86cfd4ceaa1
Marcio,Junior,182.88,185,190.5,Southpaw,1989-05-05,17,4,0,NULL,http://www.ufcstats.com/fighter-details/d53482bef23235ba
Pete,Sabala,NULL,135,NULL,NULL,NULL,3,15,0,NULL,http://www.ufcstats.com/fighter-details/7956f026e2672c47
Bo,Nickal,185.42,185,193.04,Southpaw,1996-01-14,7,0,0,NULL,http://www.ufcstats.com/fighter-details/35673bf5204524ee
Christophe,Leninger,182.88,200,NULL,Southpaw,NULL,3,4,0,NULL,http://www.ufcstats.com/fighter-details/7269329bd87eb479
Jerome,LeBanner,190.5,265,NULL,Southpaw,1972-12-26,3,2,0,NULL,http://www.ufcstats.com/fighter-details/2d0b10789feafddb
Andre,Lima,170.18,125,170.18,Orthodox,1999-02-04,10,0,0,NULL,http://www.ufcstats.com/fighter-details/b1f21ce050035d58
Charles,Rosa,175.26,145,175.26,Switch,1986-08-24,14,8,0,NULL,http://www.ufcstats.com/fighter-details/40093d1d2d78394e
Daniel,Santos,170.18,135,170.18,Orthodox,1995-03-12,12,2,0,NULL,http://www.ufcstats.com/fighter-details/b67d6bacc68d4c92
Ryan,Thomas,182.88,170,NULL,Orthodox,1984-11-05,20,8,0,NULL,http://www.ufcstats.com/fighter-details/b732b326c362fb62
Denys,Bondar,167.64000000000001,125,175.26,Orthodox,1992-06-27,14,5,0,NULL,http://www.ufcstats.com/fighter-details/2526be54e6a0e62a
Tyson,Nam,170.18,125,172.72,Orthodox,1983-10-06,21,14,1,NULL,http://www.ufcstats.com/fighter-details/6e00cfffd54653c4
Pat,Audinwood,182.88,155,NULL,Orthodox,1986-04-16,11,2,1,NULL,http://www.ufcstats.com/fighter-details/196ed28337adc630
Daria,Zhelezniakova,175.26,135,172.72,Orthodox,1996-01-23,9,2,0,NULL,http://www.ufcstats.com/fighter-details/07047eb7d17fb0a2
Anthony,Njokuani,185.42,155,190.5,Orthodox,1980-03-01,16,12,0,1,http://www.ufcstats.com/fighter-details/6bf5a7d3e081ade2
Matej,Penaz,190.5,185,210.82,Southpaw,1996-10-14,6,1,0,NULL,http://www.ufcstats.com/fighter-details/abd64006fd37298d
Serhiy,Sidey,180.34,135,182.88,Switch,1996-07-04,11,2,0,NULL,http://www.ufcstats.com/fighter-details/1a2bf44edb8055b6
Justin,DeMoney,NULL,170,NULL,NULL,1985-07-01,15,7,1,NULL,http://www.ufcstats.com/fighter-details/985bca5a097fb3f4
Dan,Barrera,175.26,170,NULL,Orthodox,1980-12-23,3,1,0,NULL,http://www.ufcstats.com/fighter-details/f12f979b657ab876
John,Howard,170.18,170,182.88,Orthodox,1983-03-01,24,13,0,NULL,http://www.ufcstats.com/fighter-details/fc31f896cde2bc2e
Augusto,Mendes,167.64000000000001,135,165.1,Orthodox,1983-03-03,6,2,0,NULL,http://www.ufcstats.com/fighter-details/3d5b1ce6097dbb49
Riki,Fukuda,182.88,185,185.42,Southpaw,1981-01-06,24,9,0,1,http://www.ufcstats.com/fighter-details/7c35f869033901ae
Paulo,Junior,182.88,205,185.42,Orthodox,1994-01-25,12,3,0,NULL,http://www.ufcstats.com/fighter-details/01dfb60661153735
Kyle,Bradley,175.26,155,180.34,Orthodox,1982-08-19,19,12,0,1,http://www.ufcstats.com/fighter-details/a6959da32f0e6b5d
Ibo,Aslan,190.5,205,195.58,Orthodox,1996-04-23,14,1,0,NULL,http://www.ufcstats.com/fighter-details/6e8f1bcdda94ff45
Emily,Ducote,157.48000000000002,115,160.02,Orthodox,1994-01-01,13,9,0,NULL,http://www.ufcstats.com/fighter-details/02f8fedc18cbd26c
Brian,Gassaway,185.42,170,NULL,Orthodox,1972-08-07,29,20,2,1,http://www.ufcstats.com/fighter-details/e4770d5ed44a3970
Anistavio,Medeiros,167.64000000000001,145,NULL,Orthodox,1988-05-01,19,10,0,NULL,http://www.ufcstats.com/fighter-details/2937cb502dda0808
Karl,Reed,190.5,205,198.12,Orthodox,1988-10-27,6,1,0,NULL,http://www.ufcstats.com/fighter-details/11337d069261bf3a
Jesse,Moreng,170.18,145,NULL,Orthodox,1979-11-09,9,1,0,NULL,http://www.ufcstats.com/fighter-details/2e2cdb6e9eb84bb9
Marc,Stevens,175.26,155,NULL,NULL,NULL,21,10,0,NULL,http://www.ufcstats.com/fighter-details/310c4d4b2b32796b
Alex,Hunter,175.26,226,NULL,Orthodox,NULL,2,0,0,NULL,http://www.ufcstats.com/fighter-details/baa5358456803df8
Pascal,Krauss,185.42,170,NULL,Orthodox,1987-04-19,11,2,0,NULL,http://www.ufcstats.com/fighter-details/a01e84abefd85ec0
Kuniyoshi,Hironaka,177.8,168,177.8,Orthodox,1976-06-17,23,9,0,NULL,http://www.ufcstats.com/fighter-details/9d4522df6fc49a47
Rocky,Lee,175.26,145,NULL,Orthodox,1987-04-08,3,2,0,NULL,http://www.ufcstats.com/fighter-details/0d1c163b206e8c5f
Darrell,Montague,167.64000000000001,125,170.18,Southpaw,1987-11-03,13,5,0,NULL,http://www.ufcstats.com/fighter-details/bffeb123b21c9aad
Ray,Steinbeiss,180.34,170,NULL,Orthodox,1979-09-12,14,7,0,NULL,http://www.ufcstats.com/fighter-details/6000b5ae6c462142
Pauline,Macias,162.56,115,162.56,Southpaw,1988-06-27,4,1,0,NULL,http://www.ufcstats.com/fighter-details/e88b83dea18f5d31
Jeff,Crotty,NULL,155,NULL,NULL,NULL,1,1,0,NULL,http://www.ufcstats.com/fighter-details/98601a40e9d96047
Marius,Zaromskis,175.26,170,NULL,Orthodox,1980-07-30,20,9,0,1,http://www.ufcstats.com/fighter-details/abcf7e55a0a9ed89
Jack,Jenkins,170.18,145,172.72,Switch,1993-11-03,13,4,0,NULL,http://www.ufcstats.com/fighter-details/a9da3158dd2c2b5a
Tatsuya,Ando,162.56,145,172.72,Southpaw,1990-04-26,14,4,1,NULL,http://www.ufcstats.com/fighter-details/17615148dd4be6f6
Jack,Marshman,182.88,185,185.42,Orthodox,1989-12-19,23,10,0,NULL,http://www.ufcstats.com/fighter-details/045f25b3a4c08e81
Marion,Reneau,167.64000000000001,135,172.72,Orthodox,1977-06-20,9,8,1,NULL,http://www.ufcstats.com/fighter-details/c7d297714d9ab1a4
Terrell,Brown,NULL,185,NULL,NULL,1983-04-13,3,1,0,NULL,http://www.ufcstats.com/fighter-details/85df85a4e276c90e
Chris,Holdsworth,180.34,135,NULL,NULL,1987-10-24,6,0,0,NULL,http://www.ufcstats.com/fighter-details/fc60ecf0671b9489
Coty,Wheeler,167.64000000000001,135,170.18,Orthodox,1978-10-11,14,5,0,NULL,http://www.ufcstats.com/fighter-details/e57f0b06ea39e360
Carlos,Zevallos,182.88,205,NULL,Orthodox,NULL,3,4,0,NULL,http://www.ufcstats.com/fighter-details/cbf69fa846c7e3ee
Ben,Rothwell,193.04,265,198.12,Orthodox,1981-10-17,39,14,0,NULL,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a
Carl,Deaton,170.18,155,175.26,Orthodox,1989-11-24,17,7,0,2,http://www.ufcstats.com/fighter-details/914a897455693650
Kyoji,Horiguchi,165.1,125,167.64,Orthodox,1990-10-12,19,2,0,NULL,http://www.ufcstats.com/fighter-details/98aa60cf58071fd6
Chel,Erwin-Davis,182.88,170,NULL,NULL,NULL,5,1,0,NULL,http://www.ufcstats.com/fighter-details/c26ea30823f37316
Adli,Edwards,NULL,145,NULL,NULL,1989-08-28,4,1,0,NULL,http://www.ufcstats.com/fighter-details/e6904a03a66e711d
Rafael,Rebello,165.1,135,170.18,Orthodox,1980-10-16,9,4,0,NULL,http://www.ufcstats.com/fighter-details/972197a8c61ac413
Michael,Graves,177.8,170,180.34,Orthodox,1991-01-08,6,0,1,NULL,http://www.ufcstats.com/fighter-details/3f1d23b01c552a13
James,Llontop,182.88,155,185.42,Orthodox,1999-08-02,14,5,0,NULL,http://www.ufcstats.com/fighter-details/93b2b7caa457cbea
Mike,Dolce,180.34,185,NULL,NULL,1976-04-15,5,10,0,NULL,http://www.ufcstats.com/fighter-details/29b5791e51e7e832
Jamelle,Jones,182.88,205,190.5,Orthodox,1988-01-31,7,5,0,NULL,http://www.ufcstats.com/fighter-details/1dda22d0ac3d1271
Jonny,Parsons,175.26,170,175.26,Orthodox,1991-09-06,9,3,0,NULL,http://www.ufcstats.com/fighter-details/2975297f505e9447
AJ,Siscoe,170.18,135,NULL,NULL,NULL,1,2,0,NULL,http://www.ufcstats.com/fighter-details/fce9b4056a8ef559
Siala,Siliga,185.42,290,NULL,Orthodox,1970-10-08,12,5,0,NULL,http://www.ufcstats.com/fighter-details/3cf68c1d17f66af7
Dave,Terrel,172.72,170,NULL,Southpaw,1978-05-10,7,7,0,NULL,http://www.ufcstats.com/fighter-details/b9aa0024f295609e
Rob,Wilkinson,190.5,185,203.2,Orthodox,1992-02-22,11,2,0,NULL,http://www.ufcstats.com/fighter-details/826475cc758e60e6
Yoji,Anjo,180.34,205,NULL,Orthodox,1967-03-28,0,5,1,NULL,http://www.ufcstats.com/fighter-details/e06fd1260ac865a7
Josiane,Nunes,157.48000000000002,135,170.18,Southpaw,1993-12-23,10,3,0,NULL,http://www.ufcstats.com/fighter-details/68d35296f566792b
Yohan,Banks,NULL,NULL,NULL,NULL,NULL,2,1,0,NULL,http://www.ufcstats.com/fighter-details/c50ea21fe9ef478d
Will,Chope,193.04,145,NULL,Switch,1990-09-08,34,13,0,NULL,http://www.ufcstats.com/fighter-details/db5dc7cb80d7d418
Ryuichi,Murata,172.72,183,NULL,Orthodox,NULL,8,3,1,NULL,http://www.ufcstats.com/fighter-details/e3a6c6d6d0ac0815
Jared,Cannonier,180.34,185,195.58,Switch,1984-03-16,17,8,0,NULL,http://www.ufcstats.com/fighter-details/13a0275fa13c4d26
Muhammed,Lawal,182.88,205,198.12,Southpaw,1981-01-11,21,6,0,1,http://www.ufcstats.com/fighter-details/a571770c4016736f
Jordan,Mein,182.88,170,185.42,Orthodox,1989-10-10,31,12,0,NULL,http://www.ufcstats.com/fighter-details/2aa49b3766a59bcd
Jason,Lambert,190.5,185,190.5,Orthodox,1975-06-03,26,13,0,NULL,http://www.ufcstats.com/fighter-details/5be86bb2f78fef2f
Mickey,Gall,187.96,170,187.96,Switch,1992-01-22,7,7,0,NULL,http://www.ufcstats.com/fighter-details/9e50097a89442158
Steve,Byrnes,182.88,170,NULL,Orthodox,NULL,6,1,0,NULL,http://www.ufcstats.com/fighter-details/43612456979e5d5e
Elizabeth,Phillips,167.64000000000001,135,165.1,Orthodox,1986-08-20,6,6,0,NULL,http://www.ufcstats.com/fighter-details/dcbf01d605681ad1
Konstantin,Erokhin,180.34,230,NULL,Orthodox,1983-01-31,9,3,0,NULL,http://www.ufcstats.com/fighter-details/22061ff217907c78
Jacob,Malkoun,175.26,185,185.42,Orthodox,1995-08-26,8,3,0,NULL,http://www.ufcstats.com/fighter-details/d4270315cbcf2569
Lauren,Murphy,165.1,125,170.18,Orthodox,1983-07-27,16,6,0,NULL,http://www.ufcstats.com/fighter-details/729d4bd5a6cd0a97
Frank,Camacho,177.8,155,185.42,Orthodox,1989-05-18,22,10,0,NULL,http://www.ufcstats.com/fighter-details/764342d39cdaa54a
Ray,Perales,177.8,170,NULL,Orthodox,NULL,13,22,0,NULL,http://www.ufcstats.com/fighter-details/9a70f67ad2187fa3
Sarah,Kaufman,165.1,135,167.64,Orthodox,1985-09-20,18,4,0,1,http://www.ufcstats.com/fighter-details/36df8e119aec6175
Justin,Martin,182.88,185,NULL,NULL,NULL,4,3,0,NULL,http://www.ufcstats.com/fighter-details/3da19339ee7051d5
John,Renken,182.88,190,NULL,Orthodox,NULL,18,28,4,1,http://www.ufcstats.com/fighter-details/1507214bbc7a79e2
Blood,Diamond,180.34,170,193.04,Switch,1988-07-10,3,3,0,NULL,http://www.ufcstats.com/fighter-details/9edf2c9082cc2cd8
Yves,Jabouin,170.18,135,172.72,Orthodox,1979-05-30,20,11,0,NULL,http://www.ufcstats.com/fighter-details/b4eeac608fc82f88
Mike,Bourke,182.88,275,NULL,Orthodox,NULL,10,16,1,1,http://www.ufcstats.com/fighter-details/dfdd0c5dd0d4bc23
Yan,Cabral,180.34,155,185.42,Orthodox,1983-05-13,13,3,0,NULL,http://www.ufcstats.com/fighter-details/7cdd3e5d3aa9cb39
Chepe,Mariscal,170.18,145,175.26,Orthodox,1992-10-27,17,6,0,1,http://www.ufcstats.com/fighter-details/e0c6edcb5b5d0b90
Gennaro,Strangis,NULL,NULL,NULL,NULL,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/495add4fbede0a44
Emrah,Sonmez,177.8,145,180.34,Orthodox,1992-06-26,14,5,0,NULL,http://www.ufcstats.com/fighter-details/fe759b24e344d7eb
Mike,Ciesnolevicz,182.88,235,NULL,Orthodox,1979-10-28,19,4,0,1,http://www.ufcstats.com/fighter-details/51b0bb73a1da34bc
Gustavo,Gabriel,167.64000000000001,125,NULL,Orthodox,1994-04-01,13,1,0,NULL,http://www.ufcstats.com/fighter-details/fe98f86284a6eeb3
Anthony,Romero,180.34,155,177.8,Orthodox,1997-02-25,8,0,0,NULL,http://www.ufcstats.com/fighter-details/6f81399074fcdbba
Harris,Sarmiento,175.26,155,NULL,Orthodox,1983-09-09,36,26,0,NULL,http://www.ufcstats.com/fighter-details/026b4f7049085842
Yusuke,Kasuya,170.18,155,NULL,Southpaw,1989-11-16,9,3,0,NULL,http://www.ufcstats.com/fighter-details/3058888c33149a53
Mike,Moreno,182.88,185,NULL,NULL,NULL,6,5,0,NULL,http://www.ufcstats.com/fighter-details/bb2eee4fb3259c01
Fiona,Muxlow,162.56,145,NULL,NULL,1977-05-13,6,3,0,NULL,http://www.ufcstats.com/fighter-details/062e57ca1a3c95a8
Haven,Torres,NULL,125,NULL,NULL,NULL,0,0,0,NULL,http://www.ufcstats.com/fighter-details/1ff10dee2f7ae60c
Fazlo,Mulabitinovic,NULL,135,NULL,NULL,NULL,4,2,0,NULL,http://www.ufcstats.com/fighter-details/2252b2c892397f0d
Chris,Herrera,177.8,185,NULL,NULL,NULL,3,2,1,NULL,http://www.ufcstats.com/fighter-details/f71028a6e5128856
Kevin,Haley,187.96,205,NULL,NULL,NULL,6,4,0,NULL,http://www.ufcstats.com/fighter-details/439d4bbefd4e6940
Scott,McDonald,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,http://www.ufcstats.com/fighter-details/08ae3100bf2100ed
Yosdenis,Cedeno,172.72,155,175.26,Orthodox,1985-02-12,10,6,1,NULL,http://www.ufcstats.com/fighter-details/3e61082025db8137
Heather,Clark,167.64000000000001,115,162.56,Orthodox,1980-09-19,7,6,0,NULL,http://www.ufcstats.com/fighter-details/dd4c16777fb2ccf9
Jesse,Gillespie,NULL,185,NULL,NULL,NULL,3,2,0,NULL,http://www.ufcstats.com/fighter-details/160b931119c1bf91
Jon,Manley,185.42,170,NULL,Orthodox,1986-07-07,9,4,0,NULL,http://www.ufcstats.com/fighter-details/a0602dd050bebefc
Joseph,Morales,167.64000000000001,125,175.26,Switch,1994-08-22,9,2,0,NULL,http://www.ufcstats.com/fighter-details/2fe9032955c2e013
Tom,Blackledge,NULL,205,NULL,Orthodox,NULL,10,7,0,NULL,http://www.ufcstats.com/fighter-details/2adb11835acd815b
Bojan,Velickovic,182.88,170,193.04,Southpaw,1988-12-18,15,6,1,NULL,http://www.ufcstats.com/fighter-details/fcce75a25c14a804
John,Yoo,NULL,135,NULL,NULL,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/40eb2aef4d5577d4
Justin,Governale,NULL,145,NULL,NULL,NULL,5,5,0,NULL,http://www.ufcstats.com/fighter-details/ae954fd497025462
Blagoy,Ivanov,180.34,250,185.42,Southpaw,1986-10-09,19,6,0,1,http://www.ufcstats.com/fighter-details/1788eee370f077b7
Michel,Prazeres,167.64000000000001,170,170.18,Orthodox,1981-07-25,26,4,0,NULL,http://www.ufcstats.com/fighter-details/e51fcd9cd84c0b93
J.T,Taylor,177.8,NULL,NULL,NULL,NULL,7,7,0,NULL,http://www.ufcstats.com/fighter-details/17c6e35e4da505b0
Tallison,Teixeira,200.66,258,210.82,Orthodox,1999-12-07,8,0,0,NULL,http://www.ufcstats.com/fighter-details/17923f676f100e16
Jae,Park,172.72,155,182.88,Orthodox,2001-12-12,6,2,0,NULL,http://www.ufcstats.com/fighter-details/fe1595732dfb08fc
Roland,Payne,175.26,205,NULL,Orthodox,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/2e04a3b4a2011b97
Justin,Salas,172.72,155,177.8,Southpaw,1982-03-13,12,7,0,NULL,http://www.ufcstats.com/fighter-details/9b198c73e3d0d289
Yasuhiro,Urushitani,165.1,125,NULL,Southpaw,1976-09-08,21,8,6,NULL,http://www.ufcstats.com/fighter-details/c34e5849184b08c3
Blair,Tugman,182.88,135,NULL,NULL,NULL,10,6,0,NULL,http://www.ufcstats.com/fighter-details/63f8775391301891
Lemont,Davis,172.72,170,NULL,Orthodox,NULL,2,6,0,NULL,http://www.ufcstats.com/fighter-details/a993ef2dd36cea5f
Rafael,Carino,203.2,245,NULL,Orthodox,NULL,2,1,1,NULL,http://www.ufcstats.com/fighter-details/08a7080ff5904661
Deiveson,Figueiredo,165.1,135,172.72,Orthodox,1987-12-18,24,4,1,NULL,http://www.ufcstats.com/fighter-details/aa72b0f831d0bfe5
Rex,Holman,190.5,205,NULL,Southpaw,NULL,4,2,0,NULL,http://www.ufcstats.com/fighter-details/b5ea750025697880
Toby,Misech,172.72,145,NULL,Southpaw,1988-03-07,9,5,0,NULL,http://www.ufcstats.com/fighter-details/3f87218a7aca84c4
Thomas,Campbell,NULL,NULL,NULL,NULL,NULL,3,3,0,NULL,http://www.ufcstats.com/fighter-details/d060014a5a039829
Cole,Province,175.26,145,172.72,Orthodox,1981-01-17,6,2,0,1,http://www.ufcstats.com/fighter-details/2a470ad41c22c25a
Yibugele,NULL,170.18,145,175.26,Southpaw,1989-11-13,24,13,1,1,http://www.ufcstats.com/fighter-details/cc2fcae2c0dc501d
Jarrod,Kwitty,172.72,185,NULL,NULL,NULL,2,2,0,NULL,http://www.ufcstats.com/fighter-details/849d15ed7e3a0e97
Bogdan,Guskov,190.5,205,193.04,Orthodox,1992-09-12,17,3,0,NULL,http://www.ufcstats.com/fighter-details/ef5dcb10d2bd4b0f
Travis,Lutter,180.34,185,190.5,Orthodox,1973-05-12,10,6,0,NULL,http://www.ufcstats.com/fighter-details/622f015c81a9b13a
Aaron,Brink,190.5,205,NULL,Orthodox,1974-11-12,26,26,0,2,http://www.ufcstats.com/fighter-details/cf1a88371c8cb690
Takanori,Gomi,170.18,155,177.8,Southpaw,1978-09-22,35,14,0,1,http://www.ufcstats.com/fighter-details/3be081c29bf734d9
Wilson,Reis,162.56,125,165.1,Southpaw,1985-01-06,23,10,0,NULL,http://www.ufcstats.com/fighter-details/5aedf14771ca82d2
Marcio,Cruz,193.04,232,NULL,Orthodox,1978-04-24,8,3,0,NULL,http://www.ufcstats.com/fighter-details/6aa1cbc1466e9a0b
Scott,Fiedler,193.04,235,NULL,Orthodox,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/0ec821423baa26bd
Ewerton,Teixeira,185.42,242,NULL,NULL,1982-02-13,3,1,0,NULL,http://www.ufcstats.com/fighter-details/de9e331b3e6bae70
Luana,Santos,167.64000000000001,125,170.18,Orthodox,2000-04-16,8,2,0,NULL,http://www.ufcstats.com/fighter-details/5078e1dacf9d25f4
Marcos,Lima,185.42,253,190.5,Orthodox,1985-06-25,22,10,1,NULL,http://www.ufcstats.com/fighter-details/ab943cd2c3c17825
Dominique,Steele,177.8,170,187.96,Orthodox,1988-01-27,14,9,0,NULL,http://www.ufcstats.com/fighter-details/68c11c27d4d56572
Shane,Rosario,193.04,250,NULL,Southpaw,1983-09-23,11,2,0,NULL,http://www.ufcstats.com/fighter-details/85980f5da429c0a6
Brandon,Hester,185.42,205,NULL,NULL,NULL,3,0,0,NULL,http://www.ufcstats.com/fighter-details/13150cf89a5b81e0
Pat,Barry,180.34,235,187.96,Orthodox,1979-07-07,8,7,0,NULL,http://www.ufcstats.com/fighter-details/658c3465581ae46b
Angad,Bisht,170.18,125,170.18,Orthodox,1995-06-05,10,3,0,NULL,http://www.ufcstats.com/fighter-details/7b4ae3fd439a05b6
David,Roberts,185.42,170,NULL,Orthodox,1975-11-15,5,8,0,NULL,http://www.ufcstats.com/fighter-details/775bad6d700d2302
Miesha,Tate,167.64000000000001,135,165.1,Orthodox,1986-08-18,20,9,0,NULL,http://www.ufcstats.com/fighter-details/b96619b3acd7d9da
Bas,Rutten,185.42,205,NULL,Orthodox,1965-02-24,28,4,1,NULL,http://www.ufcstats.com/fighter-details/03688dc3c3af3ac1
Luis,Mendoza,NULL,155,NULL,NULL,NULL,0,1,0,NULL,http://www.ufcstats.com/fighter-details/28200bc87367614f
Otari,Tanzilovi,177.8,135,177.8,Orthodox,1998-04-09,9,1,0,NULL,http://www.ufcstats.com/fighter-details/b9124c308671e303
Viviane,Araujo,162.56,125,172.72,Orthodox,1986-11-21,13,6,0,NULL,http://www.ufcstats.com/fighter-details/36541f1e6c5d4955
Leonardo,Damiani,177.8,170,175.26,Orthodox,1990-08-30,10,3,1,NULL,http://www.ufcstats.com/fighter-details/acd870570949d8a2
Justin,Patterson,177.8,170,NULL,NULL,1985-12-07,9,3,0,NULL,http://www.ufcstats.com/fighter-details/2dc7c49cfaeb867c
Jacob,Kilburn,175.26,145,182.88,Orthodox,1995-06-28,8,4,0,NULL,http://www.ufcstats.com/fighter-details/637bd06c32219f0b
Michiyoshi,Ohara,177.8,205,NULL,Orthodox,NULL,0,2,0,NULL,http://www.ufcstats.com/fighter-details/6a8a06b542e1516d
Bart,Palaszewski,175.26,145,177.8,Orthodox,1983-05-30,36,17,0,NULL,http://www.ufcstats.com/fighter-details/4304992c2acc187b
Antoni,Hardonk,193.04,245,198.12,Orthodox,1976-02-05,8,6,0,NULL,http://www.ufcstats.com/fighter-details/69b69c0178c4004d
Melquizael,Costa,177.8,145,180.34,Southpaw,1996-09-14,21,7,0,NULL,http://www.ufcstats.com/fighter-details/20bccc9bb4ceb23e
Ron,Henderson,177.8,125,NULL,NULL,NULL,4,3,0,NULL,http://www.ufcstats.com/fighter-details/498f0d066396ec59
Rob,McCullough,175.26,155,175.26,Orthodox,1977-05-26,19,8,0,NULL,http://www.ufcstats.com/fighter-details/11e3fd7546359fc5
Taylor,Johnson,182.88,185,187.96,Switch,1990-11-09,5,1,0,NULL,http://www.ufcstats.com/fighter-details/552b09cbf13b6328
